WMOID,HEIGHT,DATE,TIME,HEIGHT,N_DRY,N_WET,TEMPERATURE,PRESSURE,DEWPOINT,RHOWV
14240,123,2024-02-13,12:00:00,123,270.4431,37.67463,285.56,10030,276.56,0.005916634
14240,149,2024-02-13,12:00:00,149,270.207,34.2,285.16,10000,275.16,0.005363819
14240,793,2024-02-13,12:00:00,793,256.1389,31.49004,278.36,9250,273.36,0.00482689
14240,1454,2024-02-13,12:00:00,1454,241.5875,26.61358,272.06,8520,270.46,0.003991583
14240,1476,2024-02-13,12:00:00,1476,241.2155,26.25834,271.86,8500,270.26,0.003935548
14240,1703,2024-02-13,12:00:00,1703,236.1466,19.17556,270.26,8260,265.96,0.0028579
14240,1926,2024-02-13,12:00:00,1926,231.4822,21.72443,267.86,8030,267.36,0.003210408
14240,1954,2024-02-13,12:00:00,1954,230.5348,16.6514,268.26,8000,263.96,0.00246422
14240,2122,2024-02-13,12:00:00,2122,226.4512,13.73582,267.46,7830,261.46,0.002026975
14240,2385,2024-02-13,12:00:00,2385,220.3175,15.3162,265.66,7570,262.66,0.002245704
14240,2993,2024-02-13,12:00:00,2993,206.8768,10.8555,261.86,7000,258.06,0.001569967
14240,3103,2024-02-13,12:00:00,3103,204.5832,10.05143,261.06,6900,257.06,0.001449445
14240,3859,2024-02-13,12:00:00,3859,190.1908,8.019878,254.06,6240,253.76,0.001126896
14240,3895,2024-02-13,12:00:00,3895,188.0828,5.14825,255.86,6210,248.86,0.0007282847
14240,3980,2024-02-13,12:00:00,3980,185.873,3.98716,256.06,6140,246.06,0.0005644546
14240,4140,2024-02-13,12:00:00,4140,182.4185,2.861432,255.46,6010,242.46,0.0004041817
14240,4598,2024-02-13,12:00:00,4598,173.4341,4.657985,252.46,5650,247.46,0.0006505717
14240,4809,2024-02-13,12:00:00,4809,169.1619,2.47984,251.66,5490,240.66,0.0003453065
14240,5081,2024-02-13,12:00:00,5081,164.2743,3.050152,249.66,5290,242.66,0.0004214961
14240,5500,2024-02-13,12:00:00,5500,156.4825,1.1688,247.86,5000,232.86,0.0001604022
14240,5558,2024-02-13,12:00:00,5558,155.4835,1.124609,247.46,4960,232.46,0.0001540996
14240,5616,2024-02-13,12:00:00,5616,154.4457,1.805011,247.06,4920,237.06,0.0002469497
14240,5794,2024-02-13,12:00:00,5794,151.6455,2.100659,245.46,4800,238.46,0.0002856193
14240,5824,2024-02-13,12:00:00,5824,151.1644,1.527204,245.26,4780,235.26,0.0002074868
14240,6113,2024-02-13,12:00:00,6113,146.6966,1.796187,242.66,4590,236.66,0.0002415572
14240,6936,2024-02-13,12:00:00,6936,134.2153,0.4314388,235.86,4080,222.86,0.00005646453
14240,7070,2024-02-13,12:00:00,7070,132.2566,0.4258519,234.66,4000,222.66,0.00005546179
14240,8026,2024-02-13,12:00:00,8026,119.4149,0.386934,225.46,3470,221.16,0.00004849797
14240,8236,2024-02-13,12:00:00,8236,116.3505,0.4104148,224.06,3360,221.56,0.00005113454
14240,8842,2024-02-13,12:00:00,8842,108.1947,0.1234,219.46,3060,211.46,0.00001507158
14240,8927,2024-02-13,12:00:00,8927,106.2967,0.1073287,220.46,3020,210.46,0.00001316605
14240,8980,2024-02-13,12:00:00,8980,105.688,0.1193775,220.26,3000,211.26,0.00001463132
