WMOID	HEIGHT	DATE	TIME	HEIGHT	N_DRY	N_WET	TEMPERATURE	PRESSURE	DEWPOINT	RHOWV
12843	139	2024-02-06	11:00:00	139	266.8962	42.75834	287.56	9980	278.56	0.006759622
12843	326	2024-02-06	11:00:00	326	263.3833	39.40971	285.16	9760	277.16	0.006180892
12843	437	2024-02-06	11:00:00	437	260.8961	30.60667	284.56	9630	273.56	0.004790665
12843	480	2024-02-06	11:00:00	480	258.4585	23.58399	286.16	9580	270.16	0.003711145
12843	639	2024-02-06	11:00:00	639	253.6147	16.58517	286.56	9400	265.56	0.002613281
12843	778	2024-02-06	11:00:00	778	250.6166	16.46422	285.36	9250	265.36	0.002583913
12843	1480	2024-02-06	11:00:00	1480	235.0037	13.95642	279.76	8500	262.76	0.002149503
12843	2297	2024-02-06	11:00:00	2297	218.4813	13.73816	271.86	7680	261.86	0.002059049
12843	2422	2024-02-06	11:00:00	2422	215.0108	8.661069	272.26	7560	256.26	0.001299921
12843	2592	2024-02-06	11:00:00	2592	211.0438	12.13093	271.26	7400	260.26	0.001814342
12843	2820	2024-02-06	11:00:00	2820	205.6181	15.53188	270.26	7190	263.26	0.002314851
12843	3036	2024-02-06	11:00:00	3036	201.2435	12.127	269.06	7000	260.06	0.001799753
12843	3450	2024-02-06	11:00:00	3450	192.169	9.118584	267.46	6640	256.46	0.001345617
12843	4835	2024-02-06	11:00:00	4835	167.3025	6.451433	256.46	5540	251.46	0.0009146779
12843	5068	2024-02-06	11:00:00	5068	162.8167	3.513654	255.66	5370	244.66	0.0004966799
12843	5436	2024-02-06	11:00:00	5436	156.7645	3.595651	252.66	5110	244.66	0.0005025773
12843	5610	2024-02-06	11:00:00	5610	153.4743	1.834065	252.66	5000	237.66	0.000256354
12843	5744	2024-02-06	11:00:00	5744	151.1032	1.154787	252.06	4910	233.06	0.0001610429
12843	5804	2024-02-06	11:00:00	5804	149.648	0.8757853	252.46	4870	230.46	0.0001223192
12843	7220	2024-02-06	11:00:00	7220	128.7362	0.5937301	241.06	4000	226.06	0.00007934316
