WMOID	HEIGHT	DATE	TIME	HEIGHT	N_DRY	N_WET	TEMPERATURE	PRESSURE	DEWPOINT	RHOWV
14240	123	2024-02-25	12:00:00	123	270.4875	38.68426	283.76	9970	276.76	0.006038839
14240	434	2024-02-25	12:00:00	434	263.7051	36.3743	280.36	9600	275.56	0.005613616
14240	741	2024-02-25	12:00:00	741	255.7206	32.32493	278.76	9250	273.76	0.00496163
14240	1427	2024-02-25	12:00:00	1427	239.1918	25.83025	274.16	8500	270.26	0.003902532
14240	1569	2024-02-25	12:00:00	1569	235.944	25.0807	273.06	8350	269.76	0.003774828
14240	2159	2024-02-25	12:00:00	2159	222.5526	18.1811	269.06	7750	265.16	0.002698236
14240	2230	2024-02-25	12:00:00	2230	221.1522	12.76751	268.66	7680	260.66	0.00189213
14240	2322	2024-02-25	12:00:00	2322	218.7734	17.89131	268.06	7590	264.86	0.002645833
14240	2415	2024-02-25	12:00:00	2415	216.5193	11.25933	268.06	7500	259.06	0.001665072
14240	2907	2024-02-25	12:00:00	2907	205.7126	13.46881	264.66	7040	260.96	0.001967754
14240	2960	2024-02-25	12:00:00	2960	204.7278	12.85088	264.46	7000	260.36	0.001876125
14240	3105	2024-02-25	12:00:00	3105	201.3773	9.829627	264.06	6870	257.06	0.001432978
14240	3139	2024-02-25	12:00:00	3139	200.6105	7.630834	264.06	6840	254.06	0.001112435
14240	3566	2024-02-25	12:00:00	3566	191.705	6.212621	261.46	6470	251.46	0.0008971862
14240	3661	2024-02-25	12:00:00	3661	189.8324	4.957233	260.86	6390	248.86	0.0007143254
14240	3697	2024-02-25	12:00:00	3697	188.821	10.08158	260.66	6360	257.06	0.00145167
14240	3793	2024-02-25	12:00:00	3793	187.0177	10.05812	259.86	6280	256.96	0.001444055
14240	4001	2024-02-25	12:00:00	4001	182.8813	5.501746	258.86	6110	249.86	0.0007869926
14240	4418	2024-02-25	12:00:00	4418	175.045	7.787267	255.66	5780	253.56	0.001100785
14240	4653	2024-02-25	12:00:00	4653	170.7155	6.571063	254.06	5600	251.46	0.0009233185
14240	4706	2024-02-25	12:00:00	4706	169.6387	3.691705	254.06	5560	245.06	0.0005187318
14240	5004	2024-02-25	12:00:00	5004	164.3927	5.36534	251.66	5340	248.96	0.0007470993
14240	5442	2024-02-25	12:00:00	5442	156.2066	2.773021	249.66	5030	241.66	0.0003831998
14240	5490	2024-02-25	12:00:00	5490	155.5285	2.677068	249.26	5000	241.26	0.0003693739
14240	5846	2024-02-25	12:00:00	5846	149.7971	1.543737	246.46	4760	235.46	0.0002107137
14240	6014	2024-02-25	12:00:00	6014	147.1649	1.658734	245.06	4650	236.06	0.000225181
14240	6060	2024-02-25	12:00:00	6060	146.5286	2.599423	244.46	4620	240.56	0.0003520579
14240	6342	2024-02-25	12:00:00	6342	142.1042	2.424412	242.26	4440	239.66	0.0003255289
14240	7080	2024-02-25	12:00:00	7080	131.4353	1.207796	236.06	4000	232.26	0.0001581986
14240	7540	2024-02-25	12:00:00	7540	124.9264	0.6529177	232.26	3740	226.26	0.00008420096
14240	8394	2024-02-25	12:00:00	8394	113.8275	0.3435222	224.26	3290	220.06	0.0000428369
14240	8990	2024-02-25	12:00:00	8990	106.2632	0.2084484	219.06	3000	215.56	0.00002541448
14240	9427	2024-02-25	12:00:00	9427	101.0256	0.1557676	215.06	2800	212.96	0.00001865823
14240	9936	2024-02-25	12:00:00	9936	94.76528	0.07709348	211.26	2580	207.36	0.000009077525
14240	10140	2024-02-25	12:00:00	10140	92.35092	0.08688317	210.06	2500	208.16	0.00001017433
14240	10165	2024-02-25	12:00:00	10165	92.06921	0.08587919	209.86	2490	208.06	0.00001004755
14240	10190	2024-02-25	12:00:00	10190	91.78729	0.07719364	209.66	2480	207.26	0.000009023094
14240	10416	2024-02-25	12:00:00	10416	88.20595	0.02446381	210.26	2390	199.26	0.000002867425
14240	123	2024-02-25	12:00:00	123	270.4875	38.68426	283.76	9970	276.76	0.006038839
14240	434	2024-02-25	12:00:00	434	263.7051	36.3743	280.36	9600	275.56	0.005613616
14240	741	2024-02-25	12:00:00	741	255.7206	32.32493	278.76	9250	273.76	0.00496163
14240	1427	2024-02-25	12:00:00	1427	239.1918	25.83025	274.16	8500	270.26	0.003902532
14240	1569	2024-02-25	12:00:00	1569	235.944	25.0807	273.06	8350	269.76	0.003774828
14240	2159	2024-02-25	12:00:00	2159	222.5526	18.1811	269.06	7750	265.16	0.002698236
14240	2230	2024-02-25	12:00:00	2230	221.1522	12.76751	268.66	7680	260.66	0.00189213
14240	2322	2024-02-25	12:00:00	2322	218.7734	17.89131	268.06	7590	264.86	0.002645833
14240	2415	2024-02-25	12:00:00	2415	216.5193	11.25933	268.06	7500	259.06	0.001665072
14240	2907	2024-02-25	12:00:00	2907	205.7126	13.46881	264.66	7040	260.96	0.001967754
14240	2960	2024-02-25	12:00:00	2960	204.7278	12.85088	264.46	7000	260.36	0.001876125
14240	3105	2024-02-25	12:00:00	3105	201.3773	9.829627	264.06	6870	257.06	0.001432978
14240	3139	2024-02-25	12:00:00	3139	200.6105	7.630834	264.06	6840	254.06	0.001112435
14240	3566	2024-02-25	12:00:00	3566	191.705	6.212621	261.46	6470	251.46	0.0008971862
14240	3661	2024-02-25	12:00:00	3661	189.8324	4.957233	260.86	6390	248.86	0.0007143254
14240	3697	2024-02-25	12:00:00	3697	188.821	10.08158	260.66	6360	257.06	0.00145167
14240	3793	2024-02-25	12:00:00	3793	187.0177	10.05812	259.86	6280	256.96	0.001444055
14240	4001	2024-02-25	12:00:00	4001	182.8813	5.501746	258.86	6110	249.86	0.0007869926
14240	4418	2024-02-25	12:00:00	4418	175.045	7.787267	255.66	5780	253.56	0.001100785
14240	4653	2024-02-25	12:00:00	4653	170.7155	6.571063	254.06	5600	251.46	0.0009233185
14240	4706	2024-02-25	12:00:00	4706	169.6387	3.691705	254.06	5560	245.06	0.0005187318
14240	5004	2024-02-25	12:00:00	5004	164.3927	5.36534	251.66	5340	248.96	0.0007470993
14240	5442	2024-02-25	12:00:00	5442	156.2066	2.773021	249.66	5030	241.66	0.0003831998
14240	5490	2024-02-25	12:00:00	5490	155.5285	2.677068	249.26	5000	241.26	0.0003693739
14240	5846	2024-02-25	12:00:00	5846	149.7971	1.543737	246.46	4760	235.46	0.0002107137
14240	6014	2024-02-25	12:00:00	6014	147.1649	1.658734	245.06	4650	236.06	0.000225181
14240	6060	2024-02-25	12:00:00	6060	146.5286	2.599423	244.46	4620	240.56	0.0003520579
14240	6342	2024-02-25	12:00:00	6342	142.1042	2.424412	242.26	4440	239.66	0.0003255289
14240	7080	2024-02-25	12:00:00	7080	131.4353	1.207796	236.06	4000	232.26	0.0001581986
14240	7540	2024-02-25	12:00:00	7540	124.9264	0.6529177	232.26	3740	226.26	0.00008420096
14240	8394	2024-02-25	12:00:00	8394	113.8275	0.3435222	224.26	3290	220.06	0.0000428369
14240	8990	2024-02-25	12:00:00	8990	106.2632	0.2084484	219.06	3000	215.56	0.00002541448
14240	9427	2024-02-25	12:00:00	9427	101.0256	0.1557676	215.06	2800	212.96	0.00001865823
14240	9936	2024-02-25	12:00:00	9936	94.76528	0.07709348	211.26	2580	207.36	0.000009077525
14240	10140	2024-02-25	12:00:00	10140	92.35092	0.08688317	210.06	2500	208.16	0.00001017433
14240	10165	2024-02-25	12:00:00	10165	92.06921	0.08587919	209.86	2490	208.06	0.00001004755
14240	10190	2024-02-25	12:00:00	10190	91.78729	0.07719364	209.66	2480	207.26	0.000009023094
