WMOID	HEIGHT	DATE	TIME	HEIGHT	N_DRY	N_WET	TEMPERATURE	PRESSURE	DEWPOINT	RHOWV
15420	91	2024-02-12	00:00:00	91	269.4741	47.02748	283.76	9950	279.56	0.007341264
15420	116	2024-02-12	00:00:00	116	265.8436	49.41622	286.56	9920	280.56	0.007786383
15420	218	2024-02-12	00:00:00	218	261.4292	46.97602	287.96	9800	279.96	0.00743619
15420	709	2024-02-12	00:00:00	709	248.4729	41.98117	286.16	9250	278.16	0.006606101
15420	827	2024-02-12	00:00:00	827	245.5121	38.1583	285.76	9120	276.76	0.005996574
15420	1414	2024-02-12	00:00:00	1414	233.0378	34.25741	280.76	8500	274.76	0.005294083
15420	2059	2024-02-12	00:00:00	2059	220.1152	32.34573	274.56	7850	273.36	0.004893695
15420	2823	2024-02-12	00:00:00	2823	204.1641	24.82867	269.26	7130	269.26	0.003687401
15420	2867	2024-02-12	00:00:00	2867	203.2948	22.37089	269.06	7090	267.86	0.003320037
15420	2976	2024-02-12	00:00:00	2976	200.3563	20.32452	269.66	7000	266.66	0.00302274
15420	3773	2024-02-12	00:00:00	3773	184.8924	13.29265	264.26	6320	260.76	0.001939221
15420	5068	2024-02-12	00:00:00	5068	161.155	4.863249	256.26	5330	248.26	0.0006889937
15420	5550	2024-02-12	00:00:00	5550	153.9509	4.519627	251.66	5000	247.06	0.0006293376
15420	6078	2024-02-12	00:00:00	6078	145.9622	4.282797	246.86	4650	246.06	0.0005854907
15420	7063	2024-02-12	00:00:00	7063	129.9535	2.02084	241.66	4050	237.76	0.000270698
15420	7150	2024-02-12	00:00:00	7150	128.3489	2.000869	241.66	4000	237.66	0.0002680228
15420	7185	2024-02-12	00:00:00	7185	127.715	1.829004	241.66	3980	236.76	0.0002450009
15420	7382	2024-02-12	00:00:00	7382	125.0316	1.408687	240.06	3870	234.06	0.0001875028
15420	8313	2024-02-12	00:00:00	8313	113.4786	0.795368	231.06	3380	227.96	0.0001020636
15420	8618	2024-02-12	00:00:00	8618	109.6852	0.5897316	228.46	3230	225.06	0.00007485944
15420	9120	2024-02-12	00:00:00	9120	103.1454	0.414266	225.66	3000	221.76	0.00005196793
15420	10300	2024-02-12	00:00:00	10300	89.78439	0.1272361	216.06	2500	211.46	0.00001530875
15420	10453	2024-02-12	00:00:00	10453	88.03725	0.1203029	215.06	2440	210.96	0.00001441018
15420	10505	2024-02-12	00:00:00	10505	87.23375	0.1367404	215.26	2420	211.96	0.00001639375
15420	91	2024-02-12	00:00:00	91	269.4741	47.02748	283.76	9950	279.56	0.007341264
15420	116	2024-02-12	00:00:00	116	265.8436	49.41622	286.56	9920	280.56	0.007786383
15420	218	2024-02-12	00:00:00	218	261.4292	46.97602	287.96	9800	279.96	0.00743619
15420	709	2024-02-12	00:00:00	709	248.4729	41.98117	286.16	9250	278.16	0.006606101
15420	827	2024-02-12	00:00:00	827	245.5121	38.1583	285.76	9120	276.76	0.005996574
15420	1414	2024-02-12	00:00:00	1414	233.0378	34.25741	280.76	8500	274.76	0.005294083
15420	2059	2024-02-12	00:00:00	2059	220.1152	32.34573	274.56	7850	273.36	0.004893695
15420	2823	2024-02-12	00:00:00	2823	204.1641	24.82867	269.26	7130	269.26	0.003687401
15420	2867	2024-02-12	00:00:00	2867	203.2948	22.37089	269.06	7090	267.86	0.003320037
15420	2976	2024-02-12	00:00:00	2976	200.3563	20.32452	269.66	7000	266.66	0.00302274
15420	3773	2024-02-12	00:00:00	3773	184.8924	13.29265	264.26	6320	260.76	0.001939221
15420	5068	2024-02-12	00:00:00	5068	161.155	4.863249	256.26	5330	248.26	0.0006889937
15420	5550	2024-02-12	00:00:00	5550	153.9509	4.519627	251.66	5000	247.06	0.0006293376
15420	6078	2024-02-12	00:00:00	6078	145.9622	4.282797	246.86	4650	246.06	0.0005854907
15420	7063	2024-02-12	00:00:00	7063	129.9535	2.02084	241.66	4050	237.76	0.000270698
15420	7150	2024-02-12	00:00:00	7150	128.3489	2.000869	241.66	4000	237.66	0.0002680228
15420	7185	2024-02-12	00:00:00	7185	127.715	1.829004	241.66	3980	236.76	0.0002450009
15420	7382	2024-02-12	00:00:00	7382	125.0316	1.408687	240.06	3870	234.06	0.0001875028
15420	8313	2024-02-12	00:00:00	8313	113.4786	0.795368	231.06	3380	227.96	0.0001020636
15420	8618	2024-02-12	00:00:00	8618	109.6852	0.5897316	228.46	3230	225.06	0.00007485944
15420	9120	2024-02-12	00:00:00	9120	103.1454	0.414266	225.66	3000	221.76	0.00005196793
15420	10300	2024-02-12	00:00:00	10300	89.78439	0.1272361	216.06	2500	211.46	0.00001530875
15420	10453	2024-02-12	00:00:00	10453	88.03725	0.1203029	215.06	2440	210.96	0.00001441018
15420	10505	2024-02-12	00:00:00	10505	87.23375	0.1367404	215.26	2420	211.96	0.00001639375
