WMOID	HEIGHT	DATE	TIME	HEIGHT	N_DRY	N_WET	TEMPERATURE	PRESSURE	DEWPOINT	RHOWV
12982	84	2024-02-18	11:00:00	84	276.646	40.18685	284.36	10220	277.36	0.006285994
12982	231	2024-02-18	11:00:00	231	274.3353	39.22136	281.76	10040	276.76	0.006081704
12982	263	2024-02-18	11:00:00	263	273.4583	38.72499	281.56	10000	276.56	0.006000689
12982	903	2024-02-18	11:00:00	903	257.4624	34.72753	276.76	9250	274.56	0.005294061
12982	1583	2024-02-18	11:00:00	1583	241.1729	27.05048	271.86	8500	270.66	0.004054273
12982	1934	2024-02-18	11:00:00	1934	233.1767	24.49397	269.06	8130	269.06	0.00363512
12982	2090	2024-02-18	11:00:00	2090	229.9503	21.10144	267.66	7970	266.96	0.003116127
12982	2119	2024-02-18	11:00:00	2119	229.5109	16.23026	267.46	7940	263.56	0.002395077
12982	2360	2024-02-18	11:00:00	2360	220.4593	2.651001	270.86	7700	242.86	0.0003959363
12982	2920	2024-02-18	11:00:00	2920	207.9246	1.959482	267.46	7170	239.46	0.0002891581
12982	3114	2024-02-18	11:00:00	3114	203.0544	0.7824102	267.46	7000	230.46	0.0001154592
12982	3272	2024-02-18	11:00:00	3272	198.568	0.3853284	268.06	6860	224.06	0.0000569838
12982	5151	2024-02-18	11:00:00	5151	161.8073	0.9371029	257.46	5370	231.46	0.0001333556
12982	5690	2024-02-18	11:00:00	5690	153.2528	1.407582	253.06	5000	235.06	0.0001970402
12982	6983	2024-02-18	11:00:00	6983	134.2796	1.179919	241.46	4180	232.46	0.0001579288
12982	7300	2024-02-18	11:00:00	7300	129.6011	0.5026739	239.46	4000	224.46	0.00006674823
12982	7335	2024-02-18	11:00:00	7335	129.0613	0.4922229	239.26	3980	224.26	0.00006530824
12982	7638	2024-02-18	11:00:00	7638	125.0989	0.8767867	236.26	3810	229.26	0.0001149357
12982	7747	2024-02-18	11:00:00	7747	123.4632	0.4223216	235.66	3750	222.66	0.00005522644
12982	7951	2024-02-18	11:00:00	7951	120.5437	0.7170699	234.26	3640	227.26	0.00009323674
12982	8122	2024-02-18	11:00:00	8122	118.1897	0.2507904	233.06	3550	218.06	0.00003244891
12982	8777	2024-02-18	11:00:00	8777	110.1241	0.4344638	226.86	3220	222.26	0.00005477961
12982	8985	2024-02-18	11:00:00	8985	107.571	0.1269413	225.06	3120	212.06	0.00001588364
12982	9240	2024-02-18	11:00:00	9240	104.2679	0.1162539	223.26	3000	211.26	0.00001443472
12982	9371	2024-02-18	11:00:00	9371	102.7347	0.1144654	222.06	2940	211.06	0.00001413932
12982	9415	2024-02-18	11:00:00	9415	102.2188	0.141276	221.66	2920	212.66	0.00001742092
12982	9572	2024-02-18	11:00:00	9572	100.2174	0.2080621	220.66	2850	215.66	0.00002554527
12982	10410	2024-02-18	11:00:00	10410	90.45604	0.08685874	214.46	2500	208.46	0.00001037626
12982	10929	2024-02-18	11:00:00	10929	84.4015	0.05150837	211.46	2300	204.46	0.000006070477
12982	84	2024-02-18	11:00:00	84	276.646	40.18685	284.36	10220	277.36	0.006285994
12982	231	2024-02-18	11:00:00	231	274.3353	39.22136	281.76	10040	276.76	0.006081704
12982	263	2024-02-18	11:00:00	263	273.4583	38.72499	281.56	10000	276.56	0.006000689
12982	903	2024-02-18	11:00:00	903	257.4624	34.72753	276.76	9250	274.56	0.005294061
12982	1583	2024-02-18	11:00:00	1583	241.1729	27.05048	271.86	8500	270.66	0.004054273
12982	1934	2024-02-18	11:00:00	1934	233.1767	24.49397	269.06	8130	269.06	0.00363512
12982	2090	2024-02-18	11:00:00	2090	229.9503	21.10144	267.66	7970	266.96	0.003116127
12982	2119	2024-02-18	11:00:00	2119	229.5109	16.23026	267.46	7940	263.56	0.002395077
12982	2360	2024-02-18	11:00:00	2360	220.4593	2.651001	270.86	7700	242.86	0.0003959363
12982	2920	2024-02-18	11:00:00	2920	207.9246	1.959482	267.46	7170	239.46	0.0002891581
12982	3114	2024-02-18	11:00:00	3114	203.0544	0.7824102	267.46	7000	230.46	0.0001154592
12982	3272	2024-02-18	11:00:00	3272	198.568	0.3853284	268.06	6860	224.06	0.0000569838
12982	5151	2024-02-18	11:00:00	5151	161.8073	0.9371029	257.46	5370	231.46	0.0001333556
12982	5690	2024-02-18	11:00:00	5690	153.2528	1.407582	253.06	5000	235.06	0.0001970402
12982	6983	2024-02-18	11:00:00	6983	134.2796	1.179919	241.46	4180	232.46	0.0001579288
12982	7300	2024-02-18	11:00:00	7300	129.6011	0.5026739	239.46	4000	224.46	0.00006674823
12982	7335	2024-02-18	11:00:00	7335	129.0613	0.4922229	239.26	3980	224.26	0.00006530824
12982	7638	2024-02-18	11:00:00	7638	125.0989	0.8767867	236.26	3810	229.26	0.0001149357
12982	7747	2024-02-18	11:00:00	7747	123.4632	0.4223216	235.66	3750	222.66	0.00005522644
12982	7951	2024-02-18	11:00:00	7951	120.5437	0.7170699	234.26	3640	227.26	0.00009323674
12982	8122	2024-02-18	11:00:00	8122	118.1897	0.2507904	233.06	3550	218.06	0.00003244891
12982	8777	2024-02-18	11:00:00	8777	110.1241	0.4344638	226.86	3220	222.26	0.00005477961
12982	8985	2024-02-18	11:00:00	8985	107.571	0.1269413	225.06	3120	212.06	0.00001588364
12982	9240	2024-02-18	11:00:00	9240	104.2679	0.1162539	223.26	3000	211.26	0.00001443472
12982	9371	2024-02-18	11:00:00	9371	102.7347	0.1144654	222.06	2940	211.06	0.00001413932
12982	9415	2024-02-18	11:00:00	9415	102.2188	0.141276	221.66	2920	212.66	0.00001742092
