WMOID,HEIGHT,DATE,TIME,HEIGHT,N_DRY,N_WET,TEMPERATURE,PRESSURE,DEWPOINT,RHOWV
15420,91,2024-02-15,12:00:00,91,276.0329,31.85293,282.96,10130,273.96,0.00495912
15420,202,2024-02-15,12:00:00,202,273.2144,32.49459,282.16,10000,274.16,0.005045436
15420,604,2024-02-15,12:00:00,604,264.6395,27.76394,277.56,9520,271.56,0.004244118
15420,838,2024-02-15,12:00:00,838,258.5446,25.27767,276.16,9250,270.16,0.003845529
15420,1516,2024-02-15,12:00:00,1516,241.9379,26.21387,271.06,8500,270.16,0.003917883
15420,1876,2024-02-15,12:00:00,1876,233.3114,23.1267,268.66,8120,268.26,0.003427349
15420,1954,2024-02-15,12:00:00,1954,230.0455,21.57511,269.86,8040,267.46,0.003210997
15420,2233,2024-02-15,12:00:00,2233,222.6972,20.88766,269.06,7760,266.96,0.003099913
15420,2345,2024-02-15,12:00:00,2345,218.7749,13.44001,270.46,7650,261.46,0.002004492
15420,3047,2024-02-15,12:00:00,3047,203.483,7.121248,266.46,7000,253.46,0.001047131
15420,3763,2024-02-15,12:00:00,3763,188.3716,2.280983,262.66,6380,240.66,0.0003308453
15420,5297,2024-02-15,12:00:00,5297,160.4398,3.188123,251.26,5200,243.26,0.000443258
15420,5590,2024-02-15,12:00:00,5590,155.5518,2.205168,249.26,5000,239.26,0.0003042626
15420,6084,2024-02-15,12:00:00,6084,147.2392,0.7924781,246.06,4670,229.06,0.0001080022
15420,7180,2024-02-15,12:00:00,7180,131.2357,0.719707,236.46,4000,227.46,0.00009442102
15420,7460,2024-02-15,12:00:00,7460,127.3878,0.6884539,233.86,3840,226.86,0.00008936956
15420,7991,2024-02-15,12:00:00,7991,120.2485,0.3707448,229.06,3550,221.06,0.00004718014
15420,8067,2024-02-15,12:00:00,8067,119.1095,0.1940383,228.66,3510,215.66,0.00002465153
15420,8576,2024-02-15,12:00:00,8576,112.5526,0.1455859,224.06,3250,213.06,0.00001813889
15420,8967,2024-02-15,12:00:00,8967,107.7956,0.2636637,220.26,3060,217.56,0.00003231553
15420,9009,2024-02-15,12:00:00,9009,107.2865,0.2489638,219.86,3040,217.06,0.00003046065
15420,9100,2024-02-15,12:00:00,9100,106.1672,0.1859728,219.26,3000,214.66,0.00002269409
15420,9251,2024-02-15,12:00:00,9251,104.2634,0.1186175,218.06,2930,211.06,0.00001439868
15420,9629,2024-02-15,12:00:00,9629,99.39924,0.1122663,215.46,2760,210.46,0.00001347158
15420,10250,2024-02-15,12:00:00,10250,90.88028,0.07657712,213.46,2500,207.46,0.000009106995
15420,91,2024-02-15,12:00:00,91,276.0329,31.85293,282.96,10130,273.96,0.00495912
15420,202,2024-02-15,12:00:00,202,273.2144,32.49459,282.16,10000,274.16,0.005045436
15420,604,2024-02-15,12:00:00,604,264.6395,27.76394,277.56,9520,271.56,0.004244118
15420,838,2024-02-15,12:00:00,838,258.5446,25.27767,276.16,9250,270.16,0.003845529
15420,1516,2024-02-15,12:00:00,1516,241.9379,26.21387,271.06,8500,270.16,0.003917883
15420,1876,2024-02-15,12:00:00,1876,233.3114,23.1267,268.66,8120,268.26,0.003427349
15420,1954,2024-02-15,12:00:00,1954,230.0455,21.57511,269.86,8040,267.46,0.003210997
15420,2233,2024-02-15,12:00:00,2233,222.6972,20.88766,269.06,7760,266.96,0.003099913
15420,2345,2024-02-15,12:00:00,2345,218.7749,13.44001,270.46,7650,261.46,0.002004492
15420,3047,2024-02-15,12:00:00,3047,203.483,7.121248,266.46,7000,253.46,0.001047131
15420,3763,2024-02-15,12:00:00,3763,188.3716,2.280983,262.66,6380,240.66,0.0003308453
15420,5297,2024-02-15,12:00:00,5297,160.4398,3.188123,251.26,5200,243.26,0.000443258
15420,5590,2024-02-15,12:00:00,5590,155.5518,2.205168,249.26,5000,239.26,0.0003042626
15420,6084,2024-02-15,12:00:00,6084,147.2392,0.7924781,246.06,4670,229.06,0.0001080022
15420,7180,2024-02-15,12:00:00,7180,131.2357,0.719707,236.46,4000,227.46,0.00009442102
15420,7460,2024-02-15,12:00:00,7460,127.3878,0.6884539,233.86,3840,226.86,0.00008936956
15420,7991,2024-02-15,12:00:00,7991,120.2485,0.3707448,229.06,3550,221.06,0.00004718014
15420,8067,2024-02-15,12:00:00,8067,119.1095,0.1940383,228.66,3510,215.66,0.00002465153
15420,8576,2024-02-15,12:00:00,8576,112.5526,0.1455859,224.06,3250,213.06,0.00001813889
15420,8967,2024-02-15,12:00:00,8967,107.7956,0.2636637,220.26,3060,217.56,0.00003231553
15420,9009,2024-02-15,12:00:00,9009,107.2865,0.2489638,219.86,3040,217.06,0.00003046065
15420,9100,2024-02-15,12:00:00,9100,106.1672,0.1859728,219.26,3000,214.66,0.00002269409
15420,9251,2024-02-15,12:00:00,9251,104.2634,0.1186175,218.06,2930,211.06,0.00001439868
15420,9629,2024-02-15,12:00:00,9629,99.39924,0.1122663,215.46,2760,210.46,0.00001347158
15420,10250,2024-02-15,12:00:00,10250,90.88028,0.07657712,213.46,2500,207.46,0.000009106995
