WMOID	HEIGHT	DATE	TIME	HEIGHT	N_DRY	N_WET	TEMPERATURE	PRESSURE	DEWPOINT	RHOWV
11747	216	2024-02-06	00:00:00	216	274.1632	35.43777	277.96	9890	274.96	0.005424592
11747	266	2024-02-06	00:00:00	266	269.9298	31.87744	280.76	9830	273.76	0.004926286
11747	469	2024-02-06	00:00:00	469	261.3479	29.62592	282.96	9590	272.96	0.0046124
11747	766	2024-02-06	00:00:00	766	254.3418	27.18794	280.56	9250	271.56	0.004198736
11747	846	2024-02-06	00:00:00	846	252.4575	26.11896	279.96	9160	270.96	0.004025455
11747	1164	2024-02-06	00:00:00	1164	243.8269	22.65568	278.96	8810	268.96	0.003479844
11747	1437	2024-02-06	00:00:00	1437	235.0784	13.46362	280.36	8520	262.36	0.002077829
11747	1460	2024-02-06	00:00:00	1460	234.5248	13.46362	280.36	8500	262.36	0.002077829
11747	2664	2024-02-06	00:00:00	2664	208.6902	10.45788	271.46	7320	258.46	0.001565212
11747	3022	2024-02-06	00:00:00	3022	200.8722	7.82997	269.86	7000	254.86	0.001165325
11747	3273	2024-02-06	00:00:00	3273	195.0394	9.47618	269.06	6780	257.06	0.001406349
11747	3627	2024-02-06	00:00:00	3627	187.9124	15.22656	266.46	6480	262.66	0.002238962
11747	3833	2024-02-06	00:00:00	3833	183.9822	11.68205	265.26	6310	259.26	0.001710398
11747	4298	2024-02-06	00:00:00	4298	175.6997	11.53381	261.46	5940	258.76	0.001665638
11747	4773	2024-02-06	00:00:00	4773	167.2088	6.354257	258.46	5580	251.46	0.0009076
11747	5600	2024-02-06	00:00:00	5600	154.1313	5.831641	251.26	5000	249.86	0.0008107972
11747	5733	2024-02-06	00:00:00	5733	152.0981	5.481477	250.06	4910	249.06	0.0007586364
11747	6035	2024-02-06	00:00:00	6035	147.272	3.838603	247.86	4710	244.96	0.000526797
11747	6253	2024-02-06	00:00:00	6253	143.4524	1.805011	247.06	4570	237.06	0.0002469497
11747	6957	2024-02-06	00:00:00	6957	133.2736	2.267392	240.86	4140	238.86	0.0003027626
