WMOID	HEIGHT	DATE	TIME	HEIGHT	N_DRY	N_WET	TEMPERATURE	PRESSURE	DEWPOINT	RHOWV
12982	84	2024-02-03	11:00:00	84	273.1099	37.19628	285.36	10120	276.36	0.005837628
12982	182	2024-02-03	11:00:00	182	271.2358	36.50459	283.96	10000	275.96	0.005702393
12982	826	2024-02-03	11:00:00	826	256.5758	33.74808	277.76	9250	274.26	0.005162414
12982	1028	2024-02-03	11:00:00	1028	252.0303	33.01436	275.76	9020	273.76	0.005015608
12982	1507	2024-02-03	11:00:00	1507	240.6491	30.12679	272.26	8500	272.16	0.004521665
12982	1554	2024-02-03	11:00:00	1554	239.4697	28.8694	272.06	8450	271.56	0.004329918
12982	1630	2024-02-03	11:00:00	1630	236.7058	24.74363	272.86	8370	269.56	0.003721502
12982	1668	2024-02-03	11:00:00	1668	232.9718	20.15854	276.16	8330	267.16	0.003066749
12982	2207	2024-02-03	11:00:00	2207	219.003	12.68647	275.16	7790	261.16	0.001923366
12982	2490	2024-02-03	11:00:00	2490	212.7569	10.38689	273.56	7520	258.56	0.001566024
12982	2847	2024-02-03	11:00:00	2847	204.9817	13.15001	271.26	7190	261.26	0.001966759
12982	2891	2024-02-03	11:00:00	2891	203.8305	18.94593	270.86	7150	265.86	0.002829641
12982	3065	2024-02-03	11:00:00	3065	200.1626	15.53188	270.26	7000	263.26	0.002314851
12982	3658	2024-02-03	11:00:00	3658	188.2836	11.00796	266.66	6490	258.66	0.001619803
12982	3779	2024-02-03	11:00:00	3779	185.6485	8.444579	266.46	6390	255.46	0.001241718
12982	3852	2024-02-03	11:00:00	3852	184.1017	2.009824	266.66	6330	239.66	0.0002957423
12982	3926	2024-02-03	11:00:00	3926	182.4776	7.519238	266.06	6270	254.06	0.001104072
12982	3963	2024-02-03	11:00:00	3963	181.7189	5.308074	266.06	6240	250.06	0.0007794005
12982	4139	2024-02-03	11:00:00	4139	178.5431	8.569714	264.46	6100	255.46	0.001251109
12982	4461	2024-02-03	11:00:00	4461	173.0276	6.414381	261.86	5850	251.86	0.0009276737
12982	4566	2024-02-03	11:00:00	4566	171.3484	3.189362	261.06	5770	244.06	0.0004599152
12982	4888	2024-02-03	11:00:00	4888	165.5609	4.199971	258.86	5530	246.86	0.0006007813
12982	4915	2024-02-03	11:00:00	4915	165.0123	0.7166108	259.06	5510	229.06	0.0001025825
12982	5180	2024-02-03	11:00:00	5180	160.1395	4.092335	257.46	5320	246.46	0.000582365
12982	5650	2024-02-03	11:00:00	5650	152.6577	3.629384	253.86	5000	244.86	0.0005095917
12982	5665	2024-02-03	11:00:00	5665	152.4755	3.567998	253.66	4990	244.66	0.000500596
12982	6550	2024-02-03	11:00:00	6550	139.1805	2.046531	246.26	4420	238.26	0.0002791264
12982	6714	2024-02-03	11:00:00	6714	136.3235	0.5586793	245.86	4320	225.86	0.00007607999
12982	7035	2024-02-03	11:00:00	7035	131.6795	1.401159	243.26	4130	234.26	0.000188878
12982	7270	2024-02-03	11:00:00	7270	128.2857	1.104455	241.86	4000	231.86	0.0001480624
12982	7779	2024-02-03	11:00:00	7779	120.9445	0.2280762	238.66	3720	217.66	0.00003018858
12982	9000	2024-02-03	11:00:00	9000	105.622	0.3084796	228.46	3110	219.46	0.00003915783
12982	9240	2024-02-03	11:00:00	9240	102.6067	0.2580673	226.86	3000	217.86	0.00003253856
12982	9329	2024-02-03	11:00:00	9329	101.5964	0.2662258	226.06	2960	218.06	0.00003345369
12982	9718	2024-02-03	11:00:00	9718	96.62267	0.1124717	224.06	2790	211.06	0.00001401311
12982	10430	2024-02-03	11:00:00	10430	88.79979	0.08376769	218.46	2500	208.46	0.00001018627
12982	11011	2024-02-03	11:00:00	11011	82.72848	0.05329238	213.86	2280	204.86	0.000006349256
12982	11830	2024-02-03	11:00:00	11830	74.6645	0.02736893	207.86	2000	199.86	0.000003172698
12982	11891	2024-02-03	11:00:00	11891	73.9889	0.03087173	207.66	1980	200.66	0.00000357544
12982	12109	2024-02-03	11:00:00	12109	71.51155	0.0135938	207.26	1910	195.26	0.000001571461
12982	12880	2024-02-03	11:00:00	12880	63.82397	0.01398844	204.26	1680	195.26	0.000001594542
12982	84	2024-02-03	11:00:00	84	273.1099	37.19628	285.36	10120	276.36	0.005837628
12982	182	2024-02-03	11:00:00	182	271.2358	36.50459	283.96	10000	275.96	0.005702393
12982	826	2024-02-03	11:00:00	826	256.5758	33.74808	277.76	9250	274.26	0.005162414
12982	1028	2024-02-03	11:00:00	1028	252.0303	33.01436	275.76	9020	273.76	0.005015608
12982	1507	2024-02-03	11:00:00	1507	240.6491	30.12679	272.26	8500	272.16	0.004521665
12982	1554	2024-02-03	11:00:00	1554	239.4697	28.8694	272.06	8450	271.56	0.004329918
12982	1630	2024-02-03	11:00:00	1630	236.7058	24.74363	272.86	8370	269.56	0.003721502
12982	1668	2024-02-03	11:00:00	1668	232.9718	20.15854	276.16	8330	267.16	0.003066749
12982	2207	2024-02-03	11:00:00	2207	219.003	12.68647	275.16	7790	261.16	0.001923366
12982	2490	2024-02-03	11:00:00	2490	212.7569	10.38689	273.56	7520	258.56	0.001566024
12982	2847	2024-02-03	11:00:00	2847	204.9817	13.15001	271.26	7190	261.26	0.001966759
12982	2891	2024-02-03	11:00:00	2891	203.8305	18.94593	270.86	7150	265.86	0.002829641
12982	3065	2024-02-03	11:00:00	3065	200.1626	15.53188	270.26	7000	263.26	0.002314851
12982	3658	2024-02-03	11:00:00	3658	188.2836	11.00796	266.66	6490	258.66	0.001619803
12982	3779	2024-02-03	11:00:00	3779	185.6485	8.444579	266.46	6390	255.46	0.001241718
12982	3852	2024-02-03	11:00:00	3852	184.1017	2.009824	266.66	6330	239.66	0.0002957423
12982	3926	2024-02-03	11:00:00	3926	182.4776	7.519238	266.06	6270	254.06	0.001104072
12982	3963	2024-02-03	11:00:00	3963	181.7189	5.308074	266.06	6240	250.06	0.0007794005
12982	4139	2024-02-03	11:00:00	4139	178.5431	8.569714	264.46	6100	255.46	0.001251109
12982	4461	2024-02-03	11:00:00	4461	173.0276	6.414381	261.86	5850	251.86	0.0009276737
12982	4566	2024-02-03	11:00:00	4566	171.3484	3.189362	261.06	5770	244.06	0.0004599152
12982	4888	2024-02-03	11:00:00	4888	165.5609	4.199971	258.86	5530	246.86	0.0006007813
12982	4915	2024-02-03	11:00:00	4915	165.0123	0.7166108	259.06	5510	229.06	0.0001025825
12982	5180	2024-02-03	11:00:00	5180	160.1395	4.092335	257.46	5320	246.46	0.000582365
12982	5650	2024-02-03	11:00:00	5650	152.6577	3.629384	253.86	5000	244.86	0.0005095917
12982	5665	2024-02-03	11:00:00	5665	152.4755	3.567998	253.66	4990	244.66	0.000500596
12982	6550	2024-02-03	11:00:00	6550	139.1805	2.046531	246.26	4420	238.26	0.0002791264
12982	6714	2024-02-03	11:00:00	6714	136.3235	0.5586793	245.86	4320	225.86	0.00007607999
12982	7035	2024-02-03	11:00:00	7035	131.6795	1.401159	243.26	4130	234.26	0.000188878
12982	7270	2024-02-03	11:00:00	7270	128.2857	1.104455	241.86	4000	231.86	0.0001480624
12982	7779	2024-02-03	11:00:00	7779	120.9445	0.2280762	238.66	3720	217.66	0.00003018858
12982	9000	2024-02-03	11:00:00	9000	105.622	0.3084796	228.46	3110	219.46	0.00003915783
12982	9240	2024-02-03	11:00:00	9240	102.6067	0.2580673	226.86	3000	217.86	0.00003253856
12982	9329	2024-02-03	11:00:00	9329	101.5964	0.2662258	226.06	2960	218.06	0.00003345369
12982	9718	2024-02-03	11:00:00	9718	96.62267	0.1124717	224.06	2790	211.06	0.00001401311
12982	10430	2024-02-03	11:00:00	10430	88.79979	0.08376769	218.46	2500	208.46	0.00001018627
12982	11011	2024-02-03	11:00:00	11011	82.72848	0.05329238	213.86	2280	204.86	0.000006349256
12982	11830	2024-02-03	11:00:00	11830	74.6645	0.02736893	207.86	2000	199.86	0.000003172698
12982	11891	2024-02-03	11:00:00	11891	73.9889	0.03087173	207.66	1980	200.66	0.00000357544
12982	12109	2024-02-03	11:00:00	12109	71.51155	0.0135938	207.26	1910	195.26	0.000001571461
12982	12880	2024-02-03	11:00:00	12880	63.82397	0.01398844	204.26	1680	195.26	0.000001594542
