WMOID	HEIGHT	DATE	TIME	HEIGHT	N_DRY	N_WET	TEMPERATURE	PRESSURE	DEWPOINT	RHOWV
12843	139	2024-02-23	11:00:00	139	267.8158	50.78642	283.56	9890	280.66	0.007922753
12843	693	2024-02-23	11:00:00	693	254.8687	37.68566	279.36	9250	275.96	0.00579629
12843	1381	2024-02-23	11:00:00	1381	238.6729	32.15753	274.36	8500	273.26	0.004861852
12843	1591	2024-02-23	11:00:00	1591	233.8514	30.21815	272.86	8280	272.26	0.004544883
12843	2918	2024-02-23	11:00:00	2918	203.1248	19.77086	266.06	7000	265.96	0.002903014
12843	3597	2024-02-23	11:00:00	3597	188.7384	15.07157	262.46	6410	262.16	0.00218447
12843	3804	2024-02-23	11:00:00	3804	181.3462	12.39535	266.06	6240	260.06	0.001820047
12843	3867	2024-02-23	11:00:00	3867	179.9389	11.42514	266.06	6190	259.06	0.001677588
12843	4251	2024-02-23	11:00:00	4251	173.0484	10.92178	263.26	5890	258.26	0.001587599
12843	4396	2024-02-23	11:00:00	4396	170.6256	5.168135	262.46	5780	249.46	0.0007490685
12843	4678	2024-02-23	11:00:00	4678	165.9376	2.707263	260.26	5570	242.26	0.0003892547
12843	5139	2024-02-23	11:00:00	5139	157.8004	7.508344	257.06	5240	253.26	0.001066901
12843	5356	2024-02-23	11:00:00	5356	154.484	7.429095	255.06	5090	252.96	0.001047803
12843	5500	2024-02-23	11:00:00	5500	152.1164	7.209516	254.46	5000	252.56	0.001014551
12843	5802	2024-02-23	11:00:00	5802	147.3212	6.721562	252.26	4800	251.56	0.0009380774
12843	6589	2024-02-23	11:00:00	6589	134.6983	2.650979	248.06	4310	241.06	0.000364092
12843	6827	2024-02-23	11:00:00	6827	131.3779	2.69328	246.06	4170	241.06	0.0003670513
12843	7130	2024-02-23	11:00:00	7130	127.2855	2.173528	243.66	4000	238.66	0.000293455
12843	7604	2024-02-23	11:00:00	7604	121.1285	1.490116	239.46	3740	234.56	0.0001978671
12843	7717	2024-02-23	11:00:00	7717	119.6978	1.209141	238.46	3680	232.46	0.0001599157
12843	8487	2024-02-23	11:00:00	8487	110.0032	0.2852281	232.06	3290	219.06	0.00003675297
12843	9110	2024-02-23	11:00:00	9110	102.7909	0.1928976	226.46	3000	215.46	0.00002428047
12843	9356	2024-02-23	11:00:00	9356	99.90667	0.1343506	224.46	2890	212.46	0.00001676773
12843	10290	2024-02-23	11:00:00	10290	89.95208	0.1008357	215.66	2500	209.66	0.00001211073
12843	10572	2024-02-23	11:00:00	10572	87.04356	0.09923069	213.06	2390	209.36	0.00001177983
12843	11670	2024-02-23	11:00:00	11670	74.66412	0.03672959	207.86	2000	201.86	0.000004257817
12843	11886	2024-02-23	11:00:00	11886	72.32936	0.03292892	207.06	1930	201.06	0.00000380309
12843	139	2024-02-23	11:00:00	139	267.8158	50.78642	283.56	9890	280.66	0.007922753
12843	693	2024-02-23	11:00:00	693	254.8687	37.68566	279.36	9250	275.96	0.00579629
12843	1381	2024-02-23	11:00:00	1381	238.6729	32.15753	274.36	8500	273.26	0.004861852
12843	1591	2024-02-23	11:00:00	1591	233.8514	30.21815	272.86	8280	272.26	0.004544883
12843	2918	2024-02-23	11:00:00	2918	203.1248	19.77086	266.06	7000	265.96	0.002903014
12843	3597	2024-02-23	11:00:00	3597	188.7384	15.07157	262.46	6410	262.16	0.00218447
12843	3804	2024-02-23	11:00:00	3804	181.3462	12.39535	266.06	6240	260.06	0.001820047
12843	3867	2024-02-23	11:00:00	3867	179.9389	11.42514	266.06	6190	259.06	0.001677588
12843	4251	2024-02-23	11:00:00	4251	173.0484	10.92178	263.26	5890	258.26	0.001587599
12843	4396	2024-02-23	11:00:00	4396	170.6256	5.168135	262.46	5780	249.46	0.0007490685
12843	4678	2024-02-23	11:00:00	4678	165.9376	2.707263	260.26	5570	242.26	0.0003892547
12843	5139	2024-02-23	11:00:00	5139	157.8004	7.508344	257.06	5240	253.26	0.001066901
12843	5356	2024-02-23	11:00:00	5356	154.484	7.429095	255.06	5090	252.96	0.001047803
12843	5500	2024-02-23	11:00:00	5500	152.1164	7.209516	254.46	5000	252.56	0.001014551
12843	5802	2024-02-23	11:00:00	5802	147.3212	6.721562	252.26	4800	251.56	0.0009380774
12843	6589	2024-02-23	11:00:00	6589	134.6983	2.650979	248.06	4310	241.06	0.000364092
12843	6827	2024-02-23	11:00:00	6827	131.3779	2.69328	246.06	4170	241.06	0.0003670513
12843	7130	2024-02-23	11:00:00	7130	127.2855	2.173528	243.66	4000	238.66	0.000293455
12843	7604	2024-02-23	11:00:00	7604	121.1285	1.490116	239.46	3740	234.56	0.0001978671
12843	7717	2024-02-23	11:00:00	7717	119.6978	1.209141	238.46	3680	232.46	0.0001599157
12843	8487	2024-02-23	11:00:00	8487	110.0032	0.2852281	232.06	3290	219.06	0.00003675297
12843	9110	2024-02-23	11:00:00	9110	102.7909	0.1928976	226.46	3000	215.46	0.00002428047
12843	9356	2024-02-23	11:00:00	9356	99.90667	0.1343506	224.46	2890	212.46	0.00001676773
12843	10290	2024-02-23	11:00:00	10290	89.95208	0.1008357	215.66	2500	209.66	0.00001211073
12843	10572	2024-02-23	11:00:00	10572	87.04356	0.09923069	213.06	2390	209.36	0.00001177983
12843	11670	2024-02-23	11:00:00	11670	74.66412	0.03672959	207.86	2000	201.86	0.000004257817
12843	11886	2024-02-23	11:00:00	11886	72.32936	0.03292892	207.06	1930	201.06	0.00000380309
